ticker,degree,weighted_degree,betweenness,eigenvector,community,rank_degree,rank_weighted_degree,rank_betweenness,rank_eigenvector
TENX,1,0.1301265513318666,0.0,2.034893401929198e-09,42,1427.0,3379.0,1254.0,1949.0
TEO,1,0.6311687317151171,0.0,3.067106544616975e-13,24,1427.0,1639.0,1254.0,3093.0
TEVA,1,0.4140264772168235,0.0,1.9470398372166808e-08,4,1427.0,2496.0,1254.0,1584.0
TFII,1,0.4964640257386016,0.0,1.1677249917263257e-12,16,1427.0,2179.0,1254.0,3010.0
TFX,1,0.578700895561915,0.0,2.270721039839104e-11,50,1427.0,1836.0,1254.0,2702.0
TG,1,0.5109152693534594,0.0,0.0006688660147670222,40,1427.0,2122.0,1254.0,230.0
TGEN,1,0.1716331889029753,0.0,1.142904922330159e-12,16,1427.0,3244.0,1254.0,3013.0
TGLS,1,0.45287822880094103,0.0,6.945477879781936e-07,42,1427.0,2356.0,1254.0,881.0
TGT,1,0.4744781553975761,0.0,6.230118016311901e-16,55,1427.0,2264.0,1254.0,3414.0
CPS,1,0.5021182601852398,0.0,1.5015673942947577e-11,31,1427.0,2154.0,1254.0,2763.0
CPSH,1,0.24949725034291043,0.0,1.842337338978956e-11,42,1427.0,3011.0,1254.0,2736.0
CPSS,1,0.2753720544122286,0.0,5.4125484407674694e-11,55,1427.0,2938.0,1254.0,2634.0
CQP,1,0.6315171392766753,0.0,2.2840697823019636e-09,10,1427.0,1637.0,1254.0,1925.0
CRAI,1,0.48616710579047495,0.0,0.00047717086914743405,40,1427.0,2218.0,1254.0,282.0
CRBP,1,0.25000740046943987,0.0,1.2806636201129509e-09,20,1427.0,3009.0,1254.0,2128.0
CRD-B,1,0.7783693356116858,0.0,1.3559683968043302e-11,31,1427.0,1282.0,1254.0,2776.0
COHN,1,0.19249654050572437,0.0,1.5461921642271905e-13,5,1427.0,3178.0,1254.0,3156.0
COHU,1,0.6701326879980607,0.0,2.5036921631730576e-10,57,1427.0,1474.0,1254.0,2420.0
COKE,1,0.3847262984955148,0.0,7.815136466021951e-11,15,1427.0,2593.0,1254.0,2590.0
COLL,1,0.3370091638686808,0.0,1.7263304003961718e-09,20,1427.0,2756.0,1254.0,2036.0
TOVX,1,0.21291286559069125,0.0,3.26529628548933e-07,42,1427.0,3114.0,1254.0,1141.0
TPB,1,0.30451953805372317,0.0,2.2660052946813384e-06,4,1427.0,2865.0,1254.0,714.0
TPCS,1,0.14928580258764285,0.0,1.9944258098656398e-07,29,1427.0,3321.0,1254.0,1237.0
TILE,1,0.6128561145746716,0.0,0.0007660107057474114,40,1427.0,1702.0,1254.0,207.0
TIPT,1,0.46487265428018915,0.0,0.0005844526856694509,40,1427.0,2312.0,1254.0,244.0
TISI,1,0.308291769904004,0.0,4.7280560914956e-07,42,1427.0,2854.0,1254.0,1027.0
TITN,1,0.5017574002879823,0.0,9.435417786184683e-08,16,1427.0,2159.0,1254.0,1329.0
TKC,1,0.2793093879273039,0.0,1.7801963377353835e-10,22,1427.0,2932.0,1254.0,2463.0
TKO,1,0.34234145107276615,0.0,6.374545760354132e-05,54,1427.0,2742.0,1254.0,380.0
TLF,1,0.213479125112496,0.0,2.1419536861027844e-11,5,1427.0,3112.0,1254.0,2715.0
TLK,1,0.38149175335097224,0.0,7.069797402935346e-07,29,1427.0,2608.0,1254.0,871.0
TLPH,1,0.2546251546685122,0.0,3.9050086025769834e-07,42,1427.0,2998.0,1254.0,1091.0
TLYS,1,0.40645927246666397,0.0,6.617915959780191e-14,48,1427.0,2524.0,1254.0,3219.0
TM,1,0.7329767589447732,0.0,1.1791916337762685e-10,54,1427.0,1318.0,1254.0,2532.0
TMQ,1,0.23136411575991522,0.0,4.367363342585996e-12,24,1427.0,3055.0,1254.0,2921.0
TFIN,1,0.6984477754951917,0.0,0.0010133364607287526,40,1427.0,1386.0,1254.0,169.0
TNXP,1,0.1621803014848945,0.0,2.6112206666281214e-09,42,1427.0,3281.0,1254.0,1882.0
TOMZ,1,0.08704436701404782,0.0,2.6533782563107924e-16,20,1427.0,3449.0,1254.0,3426.0
CORT,1,0.2815202875609731,0.0,1.411786640431766e-09,20,1427.0,2924.0,1254.0,2097.0
COSM,1,0.11197607454508895,0.0,5.9545936944401064e-12,20,1427.0,3418.0,1254.0,2871.0
COTY,1,0.4816675460747998,0.0,4.48726222597183e-12,18,1427.0,2234.0,1254.0,2916.0
CPA,1,0.6318458909717534,0.0,7.106673097777665e-13,18,1427.0,1634.0,1254.0,3039.0
CPAC,1,0.13095108876364114,0.0,4.463038769659319e-10,29,1427.0,3373.0,1254.0,2322.0
CNDT,1,0.4420640212216206,0.0,0.0005556215549416073,40,1427.0,2404.0,1254.0,251.0
CNET,1,0.17433496121492004,0.0,1.907882896177592e-16,22,1427.0,3235.0,1254.0,3430.0
CNH,1,0.7037236187891837,0.0,1.3718693281487854e-09,16,1427.0,1368.0,1254.0,2109.0
CNI,1,0.7842090715724964,0.0,1.18141387951929e-13,16,1427.0,1278.0,1254.0,3174.0
CNS,1,0.6546630540023393,0.0,4.871509907320344e-06,4,1427.0,1541.0,1254.0,519.0
CNTY,1,0.5247081182108849,0.0,6.222549195959383e-11,11,1427.0,2073.0,1254.0,2618.0
TONX,1,0.13151287973892625,0.0,2.0587324660353126e-09,42,1427.0,3371.0,1254.0,1944.0
TOON,1,0.24219134257201383,0.0,6.074401478962388e-15,11,1427.0,3031.0,1254.0,3337.0
TOUR,1,0.3272986602883577,0.0,1.0617639652714088e-15,22,1427.0,2796.0,1254.0,3397.0
CMCT,1,0.15240996811414992,0.0,9.617787750349863e-07,40,1427.0,3311.0,1254.0,802.0
CMP,1,0.4780941623128883,0.0,3.5576170582723138e-06,4,1427.0,2247.0,1254.0,616.0
AEYE,1,0.24631857771997218,0.0,3.777616419019192e-07,42,1427.0,3018.0,1254.0,1100.0
AFB,1,0.678543455179192,0.0,5.3492893685048e-10,33,1427.0,1448.0,1254.0,2286.0
AFBI,1,0.23554773833633658,0.0,5.189464652186031e-05,40,1427.0,3047.0,1254.0,387.0
TRNS,1,0.42040128787249637,0.0,6.447401663094489e-07,42,1427.0,2478.0,1254.0,915.0
TROO,1,0.11783213798867197,0.0,7.145821835542806e-12,42,1427.0,3411.0,1254.0,2845.0
TPR,1,0.6576756801091761,0.0,5.532833938033572e-10,48,1427.0,1526.0,1254.0,2276.0
TRAK,1,0.3242620048137616,0.0,4.972980458017297e-07,42,1427.0,2807.0,1254.0,1010.0
TREE,1,0.4757635255544622,0.0,7.296453732152932e-07,42,1427.0,2261.0,1254.0,860.0
TREX,1,0.615238842439636,0.0,1.5524079881798803e-11,55,1427.0,1694.0,1254.0,2755.0
TRI,1,0.5288146574683134,0.0,2.3593971981593293e-10,30,1427.0,2052.0,1254.0,2423.0
AEF,1,0.7169845957836493,0.0,4.5697473981685223e-10,22,1427.0,1343.0,1254.0,2318.0
TMUS,1,0.4359290881481928,0.0,1.1597187630292528e-08,0,1427.0,2429.0,1254.0,1653.0
TNC,1,0.5735785347151553,0.0,5.090653974674775e-10,4,1427.0,1854.0,1254.0,2295.0
TNDM,1,0.36179063292144487,0.0,2.3950209547092498e-15,50,1427.0,2678.0,1254.0,3375.0
TSCO,1,0.5423848963222601,0.0,6.109344910337229e-13,55,1427.0,1995.0,1254.0,3046.0
TSEM,1,0.5280755871689428,0.0,5.999869197545393e-09,57,1427.0,2057.0,1254.0,1746.0
TSI,1,0.48865960745032405,0.0,7.647808220724579e-08,29,1427.0,2210.0,1254.0,1357.0
TSLA,1,0.49075402029285586,0.0,1.7249530526232563e-07,29,1427.0,2202.0,1254.0,1261.0
AEG,1,0.7239504512722595,0.0,8.935543968271927e-11,7,1427.0,1331.0,1254.0,2569.0
AER,1,0.6640873050840463,0.0,8.936936783690239e-11,11,1427.0,1502.0,1254.0,2568.0
AES,1,0.5428208035695486,0.0,2.974463906320278e-09,8,1427.0,1994.0,1254.0,1862.0
CNX,1,0.676094064985426,0.0,1.2147643784596096e-13,10,1427.0,1456.0,1254.0,3173.0
CNXN,1,0.43699185288625575,0.0,2.9589538055425668e-08,4,1427.0,2423.0,1254.0,1524.0
COCP,1,0.1680749661248341,0.0,1.0911468322178315e-11,42,1427.0,3258.0,1254.0,2795.0
CODA,1,0.17517690553393855,0.0,1.9174288731687487e-08,16,1427.0,3230.0,1254.0,1586.0
CODI,1,0.39189254793946166,0.0,1.2972563057101688e-08,29,1427.0,2572.0,1254.0,1641.0
COE,1,0.2824848016352096,0.0,2.97583374581632e-16,22,1427.0,2920.0,1254.0,3424.0
COFS,1,0.3266134905148009,0.0,0.0003389644918437667,40,1427.0,2799.0,1254.0,302.0
CMCM,1,0.3089597000261297,0.0,3.604945709468941e-15,22,1427.0,2850.0,1254.0,3363.0
CMCO,1,0.5952743734273924,0.0,4.429584027992404e-06,4,1427.0,1764.0,1254.0,546.0
TRVG,1,0.3304492274581597,0.0,1.5923468947453248e-15,11,1427.0,2783.0,1254.0,3390.0
CMPR,1,0.50793828008008,0.0,3.7796945292541577e-06,4,1427.0,2133.0,1254.0,601.0
CMT,1,0.23951437249986782,0.0,2.550722657665843e-06,40,1427.0,3040.0,1254.0,695.0
CMTL,1,0.3934142974451685,0.0,6.033520992453767e-07,42,1427.0,2567.0,1254.0,933.0
CMTV,1,0.1502265111042219,0.0,1.7540263747145496e-08,54,1427.0,3319.0,1254.0,1601.0
CMU,1,0.6393428115508322,0.0,2.035957338746792e-11,33,1427.0,1606.0,1254.0,2720.0
CLMB,1,0.30721922455188844,0.0,4.711607210660905e-07,42,1427.0,2858.0,1254.0,1029.0
CLMT,1,0.40539130478341523,0.0,1.9163803054778502e-09,10,1427.0,2529.0,1254.0,1982.0
CLNE,1,0.49492990402731246,0.0,7.590395125783263e-07,42,1427.0,2184.0,1254.0,846.0
CLPR,1,0.4379508172204575,0.0,3.650887280837859e-10,11,1427.0,2419.0,1254.0,2363.0
CLPT,1,0.2595603899358491,0.0,1.3617875136018601e-11,20,1427.0,2982.0,1254.0,2774.0
CLRB,1,0.19864557837757865,0.0,9.96181043356448e-10,20,1427.0,3163.0,1254.0,2182.0
CLRO,1,0.1387347952402516,0.0,4.196691077790201e-07,54,1427.0,3349.0,1254.0,1067.0
CLS,1,0.5723723867457742,0.0,5.36530826298068e-10,4,1427.0,1862.0,1254.0,2284.0
TRX,1,0.44994435673907024,0.0,1.0130998848464983e-10,26,1427.0,2368.0,1254.0,2554.0
TSAT,1,0.4335969988999374,0.0,6.64977508981376e-07,42,1427.0,2435.0,1254.0,899.0
TWLO,1,0.541279748143799,0.0,5.025386123174636e-15,35,1427.0,2000.0,1254.0,3341.0
TWN,1,0.5755237181351768,0.0,1.3754083680374624e-10,57,1427.0,1848.0,1254.0,2503.0
TX,1,0.6259812081856213,0.0,3.8153269621832904e-13,24,1427.0,1653.0,1254.0,3077.0
TXMD,1,0.25511551098946905,0.0,3.912528855845574e-07,42,1427.0,2996.0,1254.0,1089.0
TSQ,1,0.3965725780032167,0.0,6.08195734103278e-07,42,1427.0,2556.0,1254.0,931.0
TSSI,1,0.11385346353501104,0.0,9.197828536843917e-13,16,1427.0,3415.0,1254.0,3026.0
TTC,1,0.5894818680622054,0.0,1.2238687968614862e-09,16,1427.0,1786.0,1254.0,2141.0
TTD,1,0.5063832784242283,0.0,3.104682089464309e-09,59,1427.0,2138.0,1254.0,1853.0
TTEC,1,0.4130358778001818,0.0,3.0735022520078075e-06,4,1427.0,2505.0,1254.0,658.0
TTGT,1,0.42792928257340357,0.0,6.562853273150135e-07,42,1427.0,2461.0,1254.0,908.0
TTI,1,0.5340020979070451,0.0,2.735104331196602e-09,10,1427.0,2033.0,1254.0,1872.0
TTMI,1,0.5500257496085693,0.0,7.37076414579318e-12,4,1427.0,1963.0,1254.0,2838.0
TU,1,0.7387129656631239,0.0,5.9034700040365825e-12,8,1427.0,1312.0,1254.0,2873.0
TRS,1,0.5680793652753618,0.0,0.000794887747188303,40,1427.0,1877.0,1254.0,203.0
TRT,1,0.1900827179532543,0.0,2.255351328656469e-07,29,1427.0,3189.0,1254.0,1218.0
TRUP,1,0.3844648922764132,0.0,5.896270200333975e-07,42,1427.0,2594.0,1254.0,940.0
CL,1,0.7223018031440497,0.0,2.956950378691033e-13,15,1427.0,1335.0,1254.0,3096.0
CLAR,1,0.47000373315959343,0.0,7.20811980897765e-07,42,1427.0,2280.0,1254.0,866.0
UAN,1,0.46932109764022917,0.0,5.057073139846268e-12,10,1427.0,2286.0,1254.0,2893.0
UAVS,1,0.21527359208721375,0.0,3.3015011030739784e-07,42,1427.0,3106.0,1254.0,1138.0
UBCP,1,0.16690357851858792,0.0,2.3158706471526314e-13,14,1427.0,3264.0,1254.0,3120.0
UCIB,1,0.45342831365246267,0.0,7.770982882470849e-11,10,1427.0,2353.0,1254.0,2591.0
UEIC,1,0.35848904671073034,0.0,5.497896753982655e-07,42,1427.0,2691.0,1254.0,977.0
TULP,1,0.11186307331648383,0.0,3.077288913663325e-11,29,1427.0,3419.0,1254.0,2671.0
TUSK,1,0.35298156890504423,0.0,1.8079356276820873e-09,10,1427.0,2710.0,1254.0,2010.0
TV,1,0.5466572643996693,0.0,1.4802428109588509e-08,32,1427.0,1983.0,1254.0,1630.0
TVE,1,0.39707163974114085,0.0,4.692933299031132e-13,29,1427.0,2555.0,1254.0,3067.0
TVRD,1,0.259758845284009,0.0,1.3026559140635592e-09,20,1427.0,2981.0,1254.0,2125.0
TVTX,1,0.41586128652866816,0.0,2.085488806482332e-09,20,1427.0,2490.0,1254.0,1940.0
TWAV,1,0.15872435415181055,0.0,2.434244838098755e-07,42,1427.0,3290.0,1254.0,1213.0
TWI,1,0.47329362931456015,0.0,1.2832515230597746e-11,16,1427.0,2269.0,1254.0,2785.0
TWIN,1,0.3816268197708723,0.0,5.852744659570793e-07,42,1427.0,2607.0,1254.0,945.0
ULTA,1,0.5223670173658419,0.0,4.575524273365277e-10,4,1427.0,2084.0,1254.0,2316.0
TXNM,1,0.6690015831023568,0.0,1.9511514683430492e-09,8,1427.0,1481.0,1254.0,1969.0
TXRH,1,0.7071888772476279,0.0,3.3173188447071765e-13,19,1427.0,1358.0,1254.0,3086.0
TYL,1,0.5807201244276093,0.0,8.459734208824278e-11,35,1427.0,1826.0,1254.0,2575.0
TZOO,1,0.38667442329292157,0.0,5.930156238177896e-07,42,1427.0,2587.0,1254.0,937.0
UA,1,0.9775740228528278,0.0,8.201202844254539e-12,48,1427.0,1182.0,1254.0,2823.0
UAMY,1,0.22934562566906425,0.0,4.338673782514679e-14,26,1427.0,3059.0,1254.0,3239.0
CLSK,1,0.33675081153401265,0.0,5.2715736277000235e-09,42,1427.0,2759.0,1254.0,1763.0
CLW,1,0.4140677474482789,0.0,4.8095619405069264e-08,31,1427.0,2495.0,1254.0,1451.0
CLX,1,0.5925165900437593,0.0,1.1286288624761155e-14,15,1427.0,1773.0,1254.0,3305.0
CMBT,1,0.6407784508280847,0.0,4.991335858584963e-12,49,1427.0,1592.0,1254.0,2897.0
CMCL,1,0.4523948163075342,0.0,1.0186173677383847e-10,26,1427.0,2357.0,1254.0,2552.0
CIK,1,0.6672128645926851,0.0,3.45586533253954e-07,29,1427.0,1489.0,1254.0,1124.0
CIVB,1,0.6896044219377959,0.0,0.0007983309022489386,40,1427.0,1411.0,1254.0,202.0
CIX,1,0.30976618345452855,0.0,1.6193146426870604e-05,1,1427.0,2847.0,1254.0,435.0
CKX,1,0.10036365678893672,0.0,1.1031877374747553e-16,31,1427.0,3435.0,1254.0,3440.0
BWG,1,0.6892670938513719,0.0,1.0058607825552198e-07,29,1427.0,1414.0,1254.0,1324.0
BWXT,1,0.5549028432656063,0.0,5.067316345073566e-10,4,1427.0,1939.0,1254.0,2297.0
UONE,1,0.5516987844685413,0.0,3.9483665627648704e-15,5,1427.0,1951.0,1254.0,3359.0
UPLD,1,0.37828338766360714,0.0,5.801468770674512e-07,42,1427.0,2622.0,1254.0,950.0
UPS,1,0.6170468668608227,0.0,3.732391854737682e-08,4,1427.0,1688.0,1254.0,1490.0
UFCS,1,0.5789124057881077,0.0,1.8165336094236984e-07,54,1427.0,1834.0,1254.0,1251.0
UFI,1,0.38353886148032784,0.0,2.8540076488527224e-06,4,1427.0,2599.0,1254.0,677.0
UFPT,1,0.43612895601246326,0.0,6.688605952061539e-07,42,1427.0,2428.0,1254.0,897.0
UG,1,0.19199781910350136,0.0,3.3369094633166783e-07,29,1427.0,3182.0,1254.0,1135.0
UGI,1,0.6826984069169119,0.0,4.108787645209011e-10,8,1427.0,1435.0,1254.0,2339.0
UHAL,1,0.5417603632801042,0.0,4.031373026135578e-06,4,1427.0,1997.0,1254.0,583.0
UI,1,0.4436814746315867,0.0,6.804433668365319e-07,42,1427.0,2401.0,1254.0,888.0
UIS,1,0.4176305828451008,0.0,3.107692590091946e-06,4,1427.0,2485.0,1254.0,654.0
UL,1,0.5240918110673783,0.0,2.145522506695153e-13,15,1427.0,2075.0,1254.0,3131.0
ULBI,1,0.3174671818776165,0.0,4.868772992525001e-07,42,1427.0,2823.0,1254.0,1019.0
ULH,1,0.47670483285483695,0.0,1.6173300625589002e-14,16,1427.0,2252.0,1254.0,3286.0
UMH,1,0.6495660120074389,0.0,4.580400348856964e-11,11,1427.0,1566.0,1254.0,2650.0
UNB,1,0.37952329366294685,0.0,2.9401773016176736e-08,47,1427.0,2616.0,1254.0,1525.0
UNF,1,0.5279328448745451,0.0,1.8749618611759696e-08,43,1427.0,2060.0,1254.0,1591.0
UNFI,1,0.2725776081131976,0.0,1.8308426480514216e-13,45,1427.0,2943.0,1254.0,3141.0
UNIT,1,0.4438494551977132,0.0,3.3027937121785533e-06,4,1427.0,2398.0,1254.0,637.0
CLDX,1,0.3477681860264376,0.0,1.7440110025806132e-09,20,1427.0,2726.0,1254.0,2027.0
CLF,1,0.6557654246272656,0.0,2.3248538760098693e-14,24,1427.0,1537.0,1254.0,3272.0
CLFD,1,0.48673809510831173,0.0,7.464763059536875e-07,42,1427.0,2216.0,1254.0,854.0
CLH,1,0.6707468156235442,0.0,1.4169879747202712e-06,29,1427.0,1470.0,1254.0,752.0
CLIR,1,0.24433403513474958,0.0,4.541849700063044e-12,14,1427.0,3024.0,1254.0,2913.0
CLLS,1,0.3604766655249287,0.0,1.8077423298085838e-09,20,1427.0,2683.0,1254.0,2011.0
CLM,1,0.942660644540999,0.0,3.2514914052448184e-08,29,1427.0,1198.0,1254.0,1510.0
BVN,1,0.6617311728585461,0.0,1.489961511010265e-10,26,1427.0,1510.0,1254.0,2493.0
BW,1,0.35856997235162075,0.0,5.499137854156976e-07,42,1427.0,2689.0,1254.0,975.0
BWA,1,0.7619390471257251,0.0,2.4721334721178946e-11,31,1427.0,1294.0,1254.0,2693.0
BWEN,1,0.2998510311110018,0.0,4.5986063611983935e-07,42,1427.0,2879.0,1254.0,1039.0
UTMD,1,0.3853508258401931,0.0,0.0004832626505673591,40,1427.0,2590.0,1254.0,280.0
UTSI,1,0.13319257616831578,0.0,1.5544646684391645e-15,22,1427.0,3367.0,1254.0,3391.0
UUU,1,0.21699767407640844,0.0,7.054263027408261e-17,11,1427.0,3102.0,1254.0,3448.0
URG,1,0.6688468742247369,0.0,2.106109072127874e-10,42,1427.0,1482.0,1254.0,2437.0
URGN,1,0.31585512616917993,0.0,1.5839712699870963e-09,20,1427.0,2832.0,1254.0,2064.0
USAC,1,0.6921127858894093,0.0,3.0296225069209544e-08,10,1427.0,1402.0,1254.0,1520.0
USAS,1,0.5822704146223973,0.0,1.3110467556776202e-10,26,1427.0,1821.0,1254.0,2512.0
USAU,1,0.3645959585774701,0.0,8.209284518765942e-11,26,1427.0,2670.0,1254.0,2581.0
USBC,1,0.08328198555821045,0.0,4.948618470026716e-12,59,1427.0,3453.0,1254.0,2900.0
USIO,1,0.21272003559025468,0.0,3.262338986115202e-07,42,1427.0,3117.0,1254.0,1143.0
USLM,1,0.48038065121006296,0.0,3.5746313883883417e-06,4,1427.0,2239.0,1254.0,615.0
USNA,1,0.4558369329198932,0.0,4.54008469451036e-10,31,1427.0,2346.0,1254.0,2319.0
USPH,1,0.5417059539596694,0.0,4.0309681529081545e-06,4,1427.0,1998.0,1254.0,584.0
UTHR,1,0.4026046752322089,0.0,2.0190086715008838e-09,20,1427.0,2539.0,1254.0,1951.0
UTI,1,0.3298406999164261,0.0,2.4544263307011325e-06,4,1427.0,2785.0,1254.0,701.0
UMC,1,0.5223736297463646,0.0,2.6479248028755284e-12,57,1427.0,2082.0,1254.0,2963.0
ADEA,1,0.4554163703745666,0.0,6.984403588800956e-07,42,1427.0,2347.0,1254.0,877.0
ADM,1,0.6574531168460974,0.0,3.8466972517543523e-10,4,1427.0,1527.0,1254.0,2351.0
ADMA,1,0.3110726295382491,0.0,4.770704198311305e-07,42,1427.0,2845.0,1254.0,1024.0
ADNT,1,0.7014884021788912,0.0,2.2759995957991234e-11,31,1427.0,1376.0,1254.0,2700.0
BXC,1,0.48797470577737995,0.0,3.901637019380684e-14,55,1427.0,2212.0,1254.0,3243.0
CIG-C,1,0.5224847749048416,0.0,2.055602623678425e-15,24,1427.0,2080.0,1254.0,3381.0
CIIT,1,0.09681875780138652,0.0,2.379841585069743e-09,4,1427.0,3441.0,1254.0,1910.0
CHRD,1,0.33295176675427784,0.0,9.383216988166553e-10,10,1427.0,2772.0,1254.0,2192.0
CHRS,1,0.38104413979258656,0.0,1.9108854660870507e-09,20,1427.0,2610.0,1254.0,1985.0
CHRW,1,0.5751767245794558,0.0,1.567891392950126e-14,16,1427.0,1850.0,1254.0,3287.0
CHSCL,1,0.7060402763441574,0.0,1.2377925522290044e-10,29,1427.0,1363.0,1254.0,2523.0
CHSCP,1,0.4884320431314899,0.0,7.296609053173353e-11,29,1427.0,2211.0,1254.0,2598.0
ADTN,1,0.44324401087962423,0.0,6.797724591577717e-07,42,1427.0,2403.0,1254.0,890.0
ADUS,1,0.3973107455347184,0.0,2.5167862171825003e-12,52,1427.0,2554.0,1254.0,2965.0
AEC,1,0.26073780910102234,0.0,8.210283833642643e-11,42,1427.0,2978.0,1254.0,2580.0
UTL,1,0.6651015891138323,0.0,1.210740816164281e-09,8,1427.0,1495.0,1254.0,2144.0
CHDN,1,0.6555690655883226,0.0,1.0218233927293968e-13,58,1427.0,1539.0,1254.0,3192.0
VIASP,1,0.5094213467610176,0.0,3.1024064921490033e-07,29,1427.0,2126.0,1254.0,1161.0
VIAV,1,0.536891564130223,0.0,1.5297109138450026e-13,57,1427.0,2019.0,1254.0,3157.0
VICR,1,0.48480987985568674,0.0,1.4809514342921438e-10,57,1427.0,2221.0,1254.0,2494.0
VIPS,1,0.5406545546406171,0.0,8.444820694865336e-15,22,1427.0,2003.0,1254.0,3320.0
VIRC,1,0.20408404669073146,0.0,0.0002805395369331766,40,1427.0,3142.0,1254.0,315.0
VIRT,1,0.20741566939167438,0.0,1.06339777713351e-08,54,1427.0,3129.0,1254.0,1667.0
VIV,1,0.7968124291459374,0.0,8.630740854890535e-15,24,1427.0,1269.0,1254.0,3318.0
UVV,1,0.4158843526537524,0.0,2.7420695669426736e-12,15,1427.0,2489.0,1254.0,2961.0
VABK,1,0.2579786465478807,0.0,1.4497868104538435e-06,56,1427.0,2987.0,1254.0,746.0
VALU,1,0.3171809550039331,0.0,1.148424468697008e-06,34,1427.0,2826.0,1254.0,782.0
VATE,1,0.3288715037938439,0.0,5.043673132486929e-07,42,1427.0,2787.0,1254.0,1007.0
VBF,1,0.4470254975241909,0.0,3.1152372049591108e-09,29,1427.0,2384.0,1254.0,1851.0
VC,1,0.722191078816108,0.0,2.3431700324851604e-11,31,1427.0,1336.0,1254.0,2699.0
VCEL,1,0.450464913767138,0.0,6.908466548438879e-07,42,1427.0,2366.0,1254.0,885.0
AD,1,0.8772251633138942,0.0,2.468784518070617e-08,51,1427.0,1237.0,1254.0,1553.0
VEON,1,0.37210850096467535,0.0,7.1849693081396405e-09,29,1427.0,2642.0,1254.0,1732.0
VFC,1,0.5798925806338415,0.0,3.895264227620377e-08,48,1427.0,1830.0,1254.0,1485.0
VFL,1,0.6446237499584389,0.0,4.30544149241782e-10,33,1427.0,1579.0,1254.0,2328.0
VGZ,1,0.5312760017145943,0.0,1.1962271502364423e-10,26,1427.0,2040.0,1254.0,2530.0
VHI,1,0.44186476949699155,0.0,3.60174340100718e-16,31,1427.0,2406.0,1254.0,3421.0
CHT,1,0.34980403634530055,0.0,2.22949850911592e-10,22,1427.0,2720.0,1254.0,2429.0
CI,1,0.6593884644545951,0.0,2.3489029853461565e-09,21,1427.0,1519.0,1254.0,1916.0
CIA,1,0.3598066680142936,0.0,0.0005034611873687361,40,1427.0,2687.0,1254.0,275.0
CIEN,1,0.5652186465356421,0.0,1.610420064036837e-13,57,1427.0,1887.0,1254.0,3153.0
CIF,1,0.6099689685877773,0.0,1.8926061557409296e-07,29,1427.0,1718.0,1254.0,1241.0
BVFL,1,0.18272836666711945,0.0,2.535446879248989e-13,14,1427.0,3205.0,1254.0,3109.0
CGC,1,0.6697533170499608,0.0,7.851106565339873e-09,42,1427.0,1477.0,1254.0,1721.0
CGEN,1,0.36063670913275947,0.0,5.530833956296226e-07,42,1427.0,2681.0,1254.0,971.0
CGNX,1,0.5749888236238185,0.0,2.1482238339123495e-10,57,1427.0,1851.0,1254.0,2436.0
CHCI,1,0.14153557626870597,0.0,1.0864201734466848e-07,29,1427.0,3339.0,1254.0,1309.0
CHCT,1,0.6536725688854286,0.0,1.5462519521987522e-11,11,1427.0,1547.0,1254.0,2757.0
VIVS,1,0.20025379428880186,0.0,1.4901380746823077e-06,4,1427.0,3154.0,1254.0,743.0
VLRS,1,0.5132257188287067,0.0,1.3897166107027905e-08,32,1427.0,2108.0,1254.0,1635.0
CHEF,1,0.6530505052637017,0.0,4.253388659342539e-12,11,1427.0,1551.0,1254.0,2927.0
CHKP,1,0.4337223315905274,0.0,3.614299655629345e-15,35,1427.0,2434.0,1254.0,3362.0
CHNR,1,0.17165398757644773,0.0,3.0912047329963817e-16,59,1427.0,3243.0,1254.0,3423.0
CELH,1,0.3369909433901859,0.0,5.168195320850622e-07,42,1427.0,2757.0,1254.0,1002.0
CELZ,1,0.0957519455216217,0.0,6.851914342643052e-10,42,1427.0,3442.0,1254.0,2224.0
CENX,1,0.6956266723013212,0.0,3.2213150264637e-13,24,1427.0,1393.0,1254.0,3091.0
CERS,1,0.4743097823025394,0.0,7.27415868470533e-07,42,1427.0,2266.0,1254.0,861.0
VNCE,1,0.26373358283697923,0.0,5.571510839939655e-07,29,1427.0,2969.0,1254.0,969.0
VNDA,1,0.36886381971265975,0.0,1.8498027877975354e-09,20,1427.0,2658.0,1254.0,1997.0
VNET,1,0.5146325918339055,0.0,4.890573430880907e-15,22,1427.0,2104.0,1254.0,3342.0
VNRX,1,0.2027718286455298,0.0,1.402072839288203e-10,29,1427.0,3147.0,1254.0,2501.0
VOC,1,0.4486110870761222,0.0,3.1533208451123815e-09,10,1427.0,2374.0,1254.0,1848.0
VOD,1,0.4979514698600986,0.0,5.66560904553603e-13,7,1427.0,2173.0,1254.0,3051.0
VPG,1,0.5311205063903202,0.0,2.5288966094156315e-13,57,1427.0,2041.0,1254.0,3111.0
VRA,1,0.4568100702486377,0.0,3.212598207481365e-10,48,1427.0,2340.0,1254.0,2387.0
VRDN,1,0.23413909695957333,0.0,1.1741762982167752e-09,20,1427.0,3049.0,1254.0,2155.0
VRE,1,0.6506944841916218,0.0,3.785713745080337e-10,11,1427.0,1557.0,1254.0,2355.0
VREX,1,0.43622141127788344,0.0,6.69002387405471e-07,42,1427.0,2426.0,1254.0,896.0
VRME,1,0.1322472785640099,0.0,5.5854580711019304e-11,29,1427.0,3369.0,1254.0,2628.0
