source,target,correlation,distance,edge_type
BFC,FCBC,0.5330764566909,0.966357639085137,MST
IIIN,RVT,0.5326222322543344,0.9668275624387894,MST
GDV,SPB,0.5324263393936204,0.967030155275811,MST
FWONA,GDV,0.5324073644405191,0.9670497769602979,MST
JNJ,PEP,0.5321614209554216,0.9673040670281278,MST
AOD,JOF,0.5319572369267106,0.9675151296732154,MST
ASA,VGZ,0.5312760017145943,0.9682189817240785,MST
VPG,VSH,0.5311205063903202,0.9683795677415751,MST
NVS,SNY,0.5310270807244604,0.9684760392240375,MST
BST,MELI,0.5306664043836836,0.9688483840274663,MST
ATHM,BABA,0.5302712250807183,0.9692561838020758,MST
NTCT,RMT,0.5301917752199523,0.9693381502654764,MST
NFJ,RACE,0.5301902431073057,0.9693397308402192,MST
BG,DAR,0.5301842841150135,0.9693458782962731,MST
ASIX,EMN,0.5294392762932665,0.97011414143567,MST
BF-B,DEO,0.5293971453187611,0.9701575693476178,MST
BCH,CCU,0.5293913742131986,0.9701635179564334,MST
MNST,PEP,0.5292969528576307,0.9702608382722342,MST
CAKE,SHAK,0.5290224693042992,0.9705436937054414,MST
ELV,THQ,0.5289650545167712,0.9706028492470324,MST
IMKTA,WMK,0.528930331357937,0.9706386234248697,MST
RELX,TRI,0.5288146574683134,0.9707577890820003,MST
DAL,SABR,0.5287778384280727,0.9707957164840885,MST
DG,DLTR,0.5284737907226209,0.9711088603008203,MST
AGO,OSG,0.5280963281514885,0.9714974748793859,MST
CALY,GOLF,0.528076756248149,0.9715176207890941,MST
LRCX,TSEM,0.5280755871689428,0.971518824141928,MST
AAON,EME,0.5280276963833429,0.9715681176496654,MST
ALRS,NFBK,0.5279388241462082,0.9716595863303071,MST
CTAS,UNF,0.5279328448745451,0.9716657399800149,MST
BBSI,IBCP,0.5278850379522525,0.9717149397305236,MST
MCY,THG,0.5278094879629439,0.9717926857484122,MST
A,ILMN,0.5277948581051537,0.9718077401367478,MST
GD,LDOS,0.5277889907830451,0.9718137776518245,MST
AMCR,FUL,0.5276786096447235,0.9719273536178272,MST
AMC,GME,0.5276653555385816,0.9719409904530402,MST
PEO,VTOL,0.5274425383912973,0.9721702130889454,MST
NEE,XIFR,0.527060746465182,0.9725628550739721,MST
ALL,KMPR,0.5268619780915472,0.9727672094683834,MST
RMT,SRI,0.5263899120250305,0.9732523701229496,MST
NTAP,P,0.5263423524128577,0.9733012355762654,MST
COLM,NKE,0.5263158020038637,0.9733285139110395,MST
BMRN,HQL,0.5263124126498882,0.9733319961350411,MST
BST,IAC,0.5263081529465055,0.9733363725387997,MST
PFX,TPVG,0.5257281536065035,0.9739320781178701,MST
SHOP,W,0.5256285700104949,0.9740343217664408,MST
ALGN,RVT,0.5252978486308868,0.9743738003139383,MST
APLE,CNTY,0.5247081182108849,0.9749788528877076,MST
PEO,REX,0.5245878655476272,0.9751021838272877,MST
GDV,HERZ,0.5245062502264403,0.9751858794850956,MST
ETD,HVT,0.5242350512993895,0.9754639395698956,MST
PG,UL,0.5240918110673783,0.9756107717041891,MST
RMT,VSEC,0.5239017620978912,0.9758055522511735,MST
EOS,GDDY,0.5237482477023959,0.9759628602540202,MST
EXTR,RMT,0.523323961558761,0.9763974994245315,MST
HIFS,ONB,0.5226285506732846,0.9771094609374278,MST
CIG,CIG-C,0.5224847749048416,0.9772565938331227,MST
RVT,SIG,0.5224464070544871,0.9772958538185997,MST
ASX,UMC,0.5223736297463646,0.9773703190230768,MST
PPC,TSN,0.5223712944248007,0.9773727084129159,MST
ROST,ULTA,0.5223670173658419,0.9773770844808651,MST
HQL,REGN,0.5221463108354096,0.9776028735274773,MST
BCIC,TYG,0.521550819079021,0.9782118184943167,MST
NVS,THQ,0.521390809413802,0.9783753784577758,MST
OPLN,RVT,0.5212633684022207,0.9785056275748029,MST
BMO,STN,0.5209388204749501,0.9788372484995143,MST
PAR,RMT,0.5208109690524739,0.9789678553941658,MST
COLM,UAA,0.5207135036602849,0.9790674096707694,MST
DGICA,SAFT,0.5204951837694267,0.9792903718821842,MST
AAP,AZO,0.5202479025662207,0.97954284993948,MST
GVA,TPC,0.5201436861517326,0.9796492370723997,MST
HQL,RARE,0.5199448711770654,0.979852161117109,MST
DXPE,HWC,0.5195312821070422,0.9802741635817581,MST
GPRE,REX,0.5195043637710992,0.9803016232047163,MST
MTX,SMP,0.5194210031034949,0.9803866552503712,MST
EOT,NMZ,0.5189990731823257,0.9808169317642047,MST
RMT,VCYT,0.5189868257358499,0.9808294186698828,MST
FNWB,PGC,0.5187450902223887,0.9810758480134054,MST
MHLA,MHNC,0.5185776182080787,0.9812465355780079,MST
ATMP,SMC,0.5179857862678231,0.9818494932851745,MST
QLYS,RPD,0.5172578514699122,0.9825906050131843,MST
ABT,BDX,0.5169274203553986,0.9829268331311354,MST
BURL,FIVE,0.5165969703466452,0.9832629654912818,MST
AMZN,NFLX,0.5160217937888779,0.983847758762627,MST
BTU,HCC,0.5157078350547225,0.9841668201532477,MST
RVT,ZD,0.5155264855268137,0.9843510699676069,MST
ACNB,CHMG,0.5154345865497815,0.984444425501225,MST
CROX,DECK,0.5153880295268071,0.9844917170532141,MST
FCX,SQM,0.5153273957636035,0.9845533040281734,MST
MOV,PVH,0.5152007527687364,0.9846819255285064,MST
SLB,TDW,0.5151517307416164,0.9847317089018548,MST
RMT,XRX,0.5149283100102253,0.9849585676461469,MST
GDS,VNET,0.5146325918339055,0.985258756029191,MST
HWKN,RVT,0.514398902367844,0.9854959133676364,MST
BKD,VTR,0.5143226049831546,0.9855733306221769,MST
FCBC,NHC,0.5142967781890457,0.9855995351165242,MST
MXF,VLRS,0.5132257188287067,0.9866856451487407,MST
BAK,UGP,0.5130879966873602,0.9868252158438594,MST
PEBK,SHBI,0.5129142940210785,0.987001221862386,MST
ARR,PFSI,0.512779257522791,0.9871380273064239,MST
FRO,SFL,0.5127692025084486,0.9871482132806111,MST
EXPO,RVT,0.5123669448986746,0.9875556238524749,MST
ECL,IFF,0.5123475485173532,0.9875752644559773,MST
GLNG,TK,0.512305815231675,0.9876175218862058,MST
LC,RVT,0.5122605347034968,0.9876633690650912,MST
HQL,XNCR,0.5121307647315338,0.98779475121957,MST
BRT,OLP,0.5121175208962615,0.9878081586054435,MST
JLS,JPC,0.511935917649627,0.9879919861520872,MST
EGHT,RNG,0.5117289706406599,0.9882014261873336,MST
ATMP,DKL,0.5117244447042274,0.9882060061503093,MST
MAIN,NEWT,0.5117204632265713,0.9882100351377016,MST
KYN,WLKP,0.5116358529448638,0.9882956511643024,MST
DMLP,PEO,0.5111306096900912,0.98880674584057,MST
CTBI,TG,0.5109152693534594,0.9890244998447112,MST
GORO,NEM,0.5103728484099379,0.9895727882172812,MST
ATMP,SPH,0.5102828763756622,0.9896637041180583,MST
BLKB,RVT,0.5102532545351647,0.989693634883882,MST
OXSQ,PFLT,0.5100711728624537,0.9898775956021495,MST
HPI,VIASP,0.5094213467610176,0.9905338492338184,MST
CRMT,PAG,0.5092609932785669,0.9906957219261958,MST
ITGR,RMT,0.5091952577813785,0.9907620725669927,MST
LOPE,PRDO,0.5088630207836427,0.9910973506334858,MST
FVCB,SHBI,0.5088569928015406,0.991103432743989,MST
PRLB,RMT,0.5085573962776907,0.9914056724896315,MST
HLT,MTN,0.5084521618737192,0.9915118134710053,MST
CMPR,RVT,0.50793828008008,0.9920299591442993,MST
RVT,SPSC,0.507782593988509,0.9921868836176893,MST
AMCX,WBD,0.5077525631891533,0.9922171504371881,MST
ALB,LAR,0.5076367061316149,0.9923339093958092,MST
CATY,MATX,0.5072011449729754,0.9927727383717027,MST
AROW,FRPH,0.506557538668891,0.9934208185166133,MST
TTD,XYZ,0.5063832784242283,0.9935962173597198,MST
KNSL,RLI,0.5062753920780534,0.993704793107034,MST
GDV,INGR,0.505681935544303,0.9943018298843637,MST
KO,PM,0.5055133938801379,0.9944713229850944,MST
SACH,VVR,0.5054528137104991,0.9945322380792901,MST
BRK-B,CMCSA,0.5053670012655237,0.9946185185632492,MST
PBR,YPF,0.5051560657358678,0.994830572775216,MST
BL,WK,0.5050922204686344,0.9948947477310005,MST
BF-B,STZ,0.505083483022664,0.9949035299739729,MST
CAC,NWFL,0.5049936725437395,0.9949937964191139,MST
HUBS,VRNS,0.5041781939979185,0.9958130406879411,MST
CTRN,RMT,0.50391877521181,0.9960735161504797,MST
CABO,LBRDK,0.5032524462908752,0.996742247232578,MST
LYV,MSGS,0.5031248383443025,0.996870264032083,MST
ETSY,XYZ,0.5031245544753284,0.9968705487922407,MST
PRLB,SSYS,0.5029681391118224,0.9970274428401433,MST
FIVN,NICE,0.5027565104906769,0.9972396798255905,MST
RMT,SMG,0.5023870863132902,0.9976100577747898,MST
GDV,TNET,0.5021995410721587,0.9977980346020344,MST
CPS,DCH,0.5021182601852398,0.9978794915366888,MST
IPAR,RVT,0.5020159594423844,0.9979820044045039,MST
BFAM,EVT,0.5019244092310906,0.9980737355214888,MST
FC,RVT,0.501883061110604,0.9981151625833524,MST
ASA,SII,0.5018325139851959,0.9981658038770954,MST
TITN,TKR,0.5017574002879823,0.9982410527643287,MST
KF,LPL,0.5015834577620676,0.9984152865796201,MST
JD,ZTO,0.501503150659412,0.9984957179082823,MST
CVS,UNH,0.5014896236655096,0.9985092651893526,MST
MSFT,ORCL,0.5014093600063392,0.9985896454436736,MST
HASI,RUN,0.501226997494288,0.9987722488192311,MST
AGO,MBI,0.5010503656879906,0.9989490820977909,MST
MSTR,RIOT,0.500708520939755,0.9992912278812869,MST
RVT,YELP,0.500345772332395,0.9996541678676731,MST
HAS,SWK,0.49989076325812615,1.0001092307761925,MST
DFIN,RVT,0.49974406469382104,1.0002559025631181,MST
CYH,THC,0.49919799254148844,1.0008016861082034,MST
FWRD,LSTR,0.49916690714246714,1.000832746124479,MST
HQH,INCY,0.4988932987409078,1.0011060895420547,MST
RMT,ZG,0.49867199553779573,1.0013271238333696,MST
GUT,PDT,0.4983083195205191,1.001690252003563,MST
MRK,THQ,0.4982858107245855,1.0017127225661202,MST
JNJ,PFE,0.49809837275517455,1.001899822581904,MST
PUK,VOD,0.4979514698600986,1.0020464361893628,MST
CASY,MUSA,0.4976090242107806,1.0023881242205728,MST
DVN,EGY,0.49752319241557497,1.0024737478701624,MST
ENSG,UHS,0.4973390018805163,1.0026574670539123,MST
LPG,STNG,0.49676720368740324,1.0032275876515724,MST
GAB,GCV,0.49675400146343573,1.0032407473149845,MST
ICL,MOS,0.4966443659010926,1.0033500227726189,MST
ODFL,TFII,0.4964640257386016,1.0035297447125306,MST
AAT,CTO,0.49642007340336114,1.0035735414972227,MST
COST,HD,0.4962276248411869,1.0037652864677211,MST
CATY,PKOH,0.496043008421446,1.0039491935138491,MST
NXST,WBD,0.4957529625728271,1.0042380568641809,MST
HQL,NTLA,0.4956991426026448,1.0042916482748976,MST
LAND,PDM,0.49568222451594773,1.0043084939241052,MST
BUSE,OPBK,0.49540517260408756,1.0045843194037147,MST
RLGT,RMT,0.49504635539846814,1.0049414357081032,MST
BANF,PROV,0.4950170158802198,1.0049706305358184,MST
CLNE,RMT,0.49492990402731246,1.0050573077916378,MST
GLRE,SRCE,0.49475327627007676,1.0052330314209965,MST
KT,SKM,0.4944178820561899,1.0055666242908126,MST
RVT,SBH,0.4939764915313852,1.0060054756000236,MST
HTHT,YUMC,0.49396765879317367,1.006014255571785,MST
HQL,RGNX,0.4937035273309053,1.0062767737248979,MST
NEA,PCQ,0.4936174804082329,1.0063622802865448,MST
FTAI,RMT,0.49347287914503685,1.0065059571159658,MST
AROC,NGS,0.4933310153838042,1.0066468940161648,MST
BN,JHX,0.49330057056710175,1.0066771373512942,MST
MATV,ONB,0.4930657292081472,1.006910394019103,MST
BST,LOGI,0.4926705906121531,1.0073027443503237,MST
MHF,NRK,0.4924250908366453,1.0075464348240777,MST
ROL,WM,0.4923668670764905,1.0076042208362463,MST
GDV,WHG,0.49210977835196296,1.0078593370585371,MST
MEI,RVT,0.49208057673072514,1.007888310547627,MST
SHBI,WEYS,0.4918787914891081,1.008088496622089,MST
BUSE,RGP,0.4918169137685317,1.0081498759921248,MST
NWPX,RVT,0.4914308871059593,1.0085327093297873,MST
BUSE,CBZ,0.4912345419128614,1.008727374553837,MST
BST,TSLA,0.49075402029285586,1.009203626338257,MST
CAR,RHP,0.4905868499291656,1.0093692585677794,MST
AMGN,GILD,0.4905212561860594,1.0094342413589312,MST
ROG,VSH,0.48954464520335905,1.010401261674431,MST
FCFS,SF,0.4893702617375778,1.0105738352663027,MST
BELFB,RMT,0.48923858194323566,1.0107041288693386,MST
EL,NFJ,0.4892318368635149,1.0107108024914793,MST
NVEC,RMT,0.48919762173160575,1.0107446544685699,MST
ETG,SONY,0.48908152934500687,1.0108595062173509,MST
EME,VST,0.4890763190938438,1.0108646604824567,MST
CRVL,EXLS,0.4888641067717081,1.0110745701760002,MST
LILAK,RVT,0.4888396807281014,1.0110987283860053,MST
DFP,WIW,0.4886866172965793,1.011250100324762,MST
FPF,TSI,0.48865960745032405,1.0112768093352837,MST
SCI,STEW,0.48843690166828396,1.0114970077382495,MST
CHSCO,CHSCP,0.4884320431314899,1.0115018110399112,MST
BCC,BXC,0.48797470577737995,1.0119538469936462,MST
CFFI,TOWN,0.4877251278614111,1.0122004466888848,MST
MDLZ,POST,0.48752765035391954,1.012395525124524,MST
AGYS,RMT,0.48677143749548235,1.0131422037448816,MST
CLFD,RMT,0.48673809510831173,1.0131751130892312,MST
PEBO,SAMG,0.48617733550414904,1.0137284296061257,MST
CRAI,IBCP,0.48616710579047495,1.0137385207335519,MST
DVA,FMS,0.48585246487137684,1.0140488500349705,MST
LULU,NKE,0.48579575545309517,1.0141047722468373,MST
MPWR,VICR,0.48480987985568674,1.0150764701679507,MST
PRDO,STRA,0.48470384659377613,1.015180923191747,MST
MCI,MPV,0.48453968972459044,1.0153426123978149,MST
PRG,UPBD,0.4840657644070994,1.015809269098191,MST
FORR,IBCP,0.48383358679007593,1.0160378075740333,MST
GME,KOSS,0.4837677688444925,1.0161025845410565,MST
LXFR,RVT,0.4831805267447116,1.0166803561152231,MST
BAX,BDX,0.4827274898227719,1.0171258625924602,MST
HLF,NUS,0.48223561952748334,1.0176093361133405,MST
RVT,XRAY,0.4819659284310768,1.0178743258073888,MST
COTY,CUK,0.4816675460747998,1.018167426237159,MST
KRNT,RMT,0.48163995608032795,1.0181945235756005,MST
BGR,PBT,0.48123205495956917,1.018595056968598,MST
IRDM,RMT,0.48117049128934214,1.018655494964473,MST
CPAY,WU,0.4808409452231718,1.018978954421364,MST
CZR,FLL,0.48045716960247,1.019355512466117,MST
CNO,ITIC,0.4803835093855846,1.0194277714624174,MST
RVT,USLM,0.48038065121006296,1.0194305751643287,MST
KT,SHG,0.4802163682814344,1.0195917140881103,MST
BABA,NOAH,0.4797598323995074,1.020039379240324,MST
BUSE,MNSB,0.47975505246591166,1.0200440652580538,MST
ABBV,AMGN,0.4797412842281734,1.0200575628579267,MST
GDV,PRMB,0.47924534039573785,1.0205436390515226,MST
ADAM,LFT,0.4790673893454965,1.0207179930367678,MST
ECPG,OMF,0.4789745728380269,1.0208089215538558,MST
BUSE,PKE,0.47883372933409335,1.0209468846770693,MST
CMP,RVT,0.4780941623128883,1.021671021109155,MST
L,TAP,0.4778151506272877,1.0219440780910787,MST
NWL,SWK,0.4775271093530749,1.0222258954330252,MST
RVT,UPBD,0.47713079652450013,1.0226135178800442,MST
RVT,WINA,0.47694246232805193,1.0227976707755528,MST
MRTN,ULH,0.47670483285483695,1.023029977219791,MST
DXCM,PODD,0.4766388103800713,1.0230945113917176,MST
CCO,RVT,0.47627760464407115,1.0234475026653092,MST
CVSA,PRDO,0.4762213310653394,1.0235024855218091,MST
ETN,POWL,0.4761122655496602,1.0236090410409042,MST
ALRM,RVT,0.4760879246852629,1.0236328202189855,MST
EMN,FMC,0.4759561302755504,1.023761563768097,MST
FCEL,PLUG,0.47584180235936885,1.0238732320366921,MST
RMT,TREE,0.4757635255544622,1.0239496808393835,MST
CSV,SCI,0.4751404999711397,1.0245579534890745,MST
CW,KTOS,0.4749209418357503,1.0247722265598826,MST
BGR,CRT,0.4745472673026709,1.0251368032583057,MST
BBY,TGT,0.4744781553975761,1.0252042182925545,MST
BSAC,GDV,0.47435036337998354,1.025328861019738,MST
CVGI,TKR,0.4743169577233685,1.0253614409335192,MST
CERS,RMT,0.4743097823025394,1.0253684388525528,MST
NMT,VMO,0.473873852884842,1.0257934949249365,MST
TEX,TWI,0.47329362931456015,1.0263589729577463,MST
ABCB,CBAN,0.47308628839577455,1.0265609690653794,MST
ANDE,FULT,0.4725513643473018,1.0270819204451982,MST
MMSI,RVT,0.47230397775639554,1.0273227557526452,MST
MGNI,RMT,0.471980949843894,1.0276371442840182,MST
HQL,LGND,0.4717974230721351,1.0278157197940347,MST
ARCO,ITUB,0.471274557052156,1.0283243096881878,MST
HQL,IONS,0.4709920743283385,1.0285989749865216,MST
MTRX,RMT,0.4709698455808852,1.0286205854629924,MST
AMRC,RMT,0.4702607149547477,1.0293097541996308,MST
ATRC,RMT,0.4700722748403453,1.0294928121746696,MST
CLAR,RMT,0.47000373315959343,1.0295593881271798,MST
BMO,TAC,0.46995828249160493,1.0296035329275004,MST
CMRE,SBLK,0.46978921964268266,1.0297677217288541,MST
BAP,BMO,0.46976367325207236,1.0297925293455257,MST
HALO,HQL,0.4697608205522622,1.0297952995112551,MST
OVLY,SHBI,0.46969537835326547,1.02985884629568,MST
CVNA,W,0.46963418364866766,1.0299182650592544,MST
FCBC,STRS,0.4694503943569616,1.0300966999685401,MST
CF,UAN,0.46932109764022917,1.0302222113309059,MST
ENO,FFC,0.4688492072441038,1.0306801567468895,MST
LIVN,RVT,0.46883651662825765,1.0306924695288526,MST
FDBC,PFIS,0.4687748779123076,1.0307522710018082,MST
AGIO,HQL,0.46870840519522033,1.0308167585024794,MST
OSIS,RVT,0.46861820641364316,1.0309042570349167,MST
FNB,MG,0.4686147107236594,1.0309076479261765,MST
MMS,TTEK,0.4684123596489434,1.0311039136295204,MST
GOOS,RVT,0.4682135870917268,1.0312966720670373,MST
PRU,WLFC,0.46811343113198944,1.0313937840301448,MST
BRK-B,T,0.4680161952527696,1.0314880559145903,MST
ASA,THM,0.46772458585029303,1.031770724676473,MST
MPX,RVT,0.4676819783661617,1.0318120193463909,MST
DHR,WST,0.4675606850202627,1.0319295663752805,MST
HQY,WBS,0.46691148645082636,1.0325584860424843,MST
HAL,SND,0.4667882554723128,1.0326778244231714,MST
BC,HELE,0.4667644255374199,1.0327009000311562,MST
RMT,VSAT,0.46659704367563143,1.0328629689599376,MST
BCTX,PPCB,0.466582931201654,1.0328766323219303,MST
NBTB,NPK,0.4665551146651847,1.0329035631023986,MST
BOX,WDAY,0.4664963451126302,1.0329604589599446,MST
PHG,PUK,0.4663903566215594,1.0330630603970317,MST
BGX,ZIONP,0.4662495246744866,1.0331993760407652,MST
COR,CVS,0.4659439516779128,1.033495087866495,MST
EIX,PCG,0.4658255581422324,1.0336096379753505,MST
CMG,NIE,0.4651362509702954,1.0342763161067787,MST
LLY,THQ,0.4649149683958182,1.0344902431673115,MST
IBOC,TIPT,0.46487265428018915,1.034531145707862,MST
COF,WRLD,0.4642847202222477,1.0350992993696326,MST
ABT,RMD,0.4641190458220489,1.0352593435250426,MST
CNMD,IART,0.4641171145748908,1.0352612089952073,MST
HQL,NBIX,0.4638922819381643,1.0354783610117941,MST
NXPI,SIMO,0.46274444141496635,1.0365862806202228,MST
IOSP,NEU,0.46237303629162757,1.0369445151100154,MST
DMRC,RMT,0.46224717347727645,1.03706588654986,MST
JJSF,MZTI,0.4621080590485562,1.0372000202000033,MST
BRO,ERIE,0.4619459333986318,1.0373563193053468,MST
L,WTM,0.461658154174712,1.0376336982049956,MST
EMO,ICMB,0.4615856460154294,1.0377035742297225,MST
PRA,SAFT,0.46127531669386174,1.038002585070132,MST
ADSK,APPF,0.4611263172711342,1.0381461195119557,MST
GDOT,GDV,0.46107481498447483,1.03819572818956,MST
RVT,WLY,0.4608471800234825,1.038414965200827,MST
ICFI,TTEK,0.4607876387054861,1.0384723022734057,MST
OFLX,RMT,0.4605362812706502,1.0387143194635855,MST
BIIB,HQL,0.45962698460677975,1.0395893568070234,MST
QGEN,TMO,0.4595255781729228,1.0396868969329922,MST
CW,MRCY,0.45931778786302024,1.0398867362717727,MST
JPC,PAI,0.45869653624348544,1.0404839871487832,MST
RAMP,RMT,0.4586234935281871,1.0405541854913782,MST
ISRG,PODD,0.45858951175246254,1.0405868423611144,MST
CALX,RMT,0.4585478649451011,1.0406268640150502,MST
ORA,RVT,0.4580196970540549,1.0411342881165186,MST
HQH,JAZZ,0.45782089767420514,1.0413252156034587,MST
ERII,ITT,0.457741369606465,1.0414015847822924,MST
OFIX,RVT,0.45755941184531085,1.0415762940415736,MST
JJSF,UHT,0.45750110158260304,1.041632275246305,MST
DLTR,FIVE,0.45695330206113843,1.0421580474562018,MST
NCA,NZF,0.45693703021207216,1.042173660949007,MST
GNW,MET,0.456929401720673,1.0421809807123972,MST
BLDP,RUN,0.4569198965691156,1.042190101114844,MST
SHOO,VRA,0.4568100702486377,1.0422954761020142,MST
FLC,MPV,0.45665515525790995,1.0424440941768438,MST
HCI,UVE,0.4566492539311942,1.0424497552101069,MST
ISRG,PEN,0.45662766466407523,1.0424704651316743,MST
IIPR,RMT,0.4566263776132508,1.0424716997470476,MST
FNB,FSTR,0.4562416027948555,1.0428407330030263,MST
HCKT,RVT,0.45594465478054824,1.0431254432899735,MST
NUS,USNA,0.4558369329198932,1.0432287065453163,MST
ADEA,RMT,0.4554163703745666,1.0436317642017545,MST
RBBN,RMT,0.45445205437884395,1.0445553557578038,MST
ENR,RVT,0.45442011137529004,1.044585935789593,MST
